customer_id,order_date,order_amount
C01454,2025-01-10,40.61
C01332,2025-01-10,35.17
C00387,2025-01-10,23.02
C00298,2025-01-10,67.1
C01157,2025-01-10,470.95
C01340,2025-01-10,45.03
C01439,2025-01-10,65.6
C01270,2025-01-10,11.28
C00226,2025-01-10,69.96
C01593,2025-01-10,247.25
C01041,2025-01-10,125.78
C01048,2025-01-10,69.59
C01158,2025-01-10,72.68
C00875,2025-01-10,95.68
C00881,2025-01-10,82.45
C00092,2025-01-10,72.46
C00693,2025-01-10,27.01
C00682,2025-01-10,222.08
C00089,2025-01-10,263.7
C00698,2025-01-10,8.25
C00922,2025-01-10,56.38
C00672,2025-01-10,108.37
C01081,2025-01-10,70.36
C01045,2025-01-10,16.21
C00997,2025-01-10,28.53
C01145,2025-01-10,66.49
C00987,2025-01-10,4.27
C01389,2025-01-10,71.05
C00093,2025-01-10,23.51
C01270,2025-01-10,136.36
C01270,2025-01-10,17.53
C01176,2025-01-10,885.49
C00130,2025-01-10,22.31
C00240,2025-01-10,26.55
C00499,2025-01-10,164.48
C01310,2025-01-10,31.59
C00342,2025-01-10,21.64
C00163,2025-01-10,52.52
C00177,2025-01-10,365.49
C00802,2025-01-10,106.83
C00706,2025-01-10,25.36
C01247,2025-01-10,29.73
C01532,2025-01-10,94.54
C00602,2025-01-10,14.75
C01272,2025-01-10,64.84
C00261,2025-01-10,167.0
C01581,2025-01-10,221.11
C00142,2025-01-10,47.3
C00483,2025-01-10,24.87
C00989,2025-01-10,91.57
C00397,2025-01-10,59.8
C00075,2025-01-10,21.85
C01254,2025-01-10,73.26
C00807,2025-01-10,64.85
C00284,2025-01-10,105.89
C00895,2025-01-10,70.58
C00124,2025-01-10,195.96
C01351,2025-01-10,45.1
C01485,2025-01-10,77.0
C01588,2025-01-10,48.68
C00602,2025-01-10,14.27
C00499,2025-01-10,43.89
C00406,2025-01-10,344.81
C00892,2025-01-10,29.79
C01514,2025-01-10,37.91
C00169,2025-01-10,17.56
C01143,2025-01-10,68.67
C00179,2025-01-10,13.25
C00828,2025-01-10,29.98
C00346,2025-01-10,470.27
C00569,2025-01-10,21.65
C01117,2025-01-10,52.24
C00892,2025-01-10,35.5
C00893,2025-01-10,84.82
C00604,2025-01-10,15.56
C00544,2025-01-10,81.69
C00809,2025-01-10,78.45
C00997,2025-01-10,107.95
C00453,2025-01-10,366.97
C01383,2025-01-10,70.31
C00009,2025-01-10,178.74
C00999,2025-01-10,41.44
C00268,2025-01-10,73.39
C00520,2025-01-10,57.93
C01367,2025-01-10,237.94
C00146,2025-01-10,50.41
C00882,2025-01-10,55.4
C01588,2025-01-10,224.98
C01199,2025-01-10,81.95
C01070,2025-01-10,78.68
C00465,2025-01-10,4.1
C01324,2025-01-10,74.63
C01116,2025-01-11,15.66
C00774,2025-01-11,36.65
C00384,2025-01-11,11.95
C01168,2025-01-11,192.43
C00842,2025-01-11,123.55
C01376,2025-01-11,72.53
C00209,2025-01-11,70.19
C01455,2025-01-11,280.41
C00908,2025-01-11,81.5
C01357,2025-01-11,100.29
C00244,2025-01-11,106.26
C01040,2025-01-11,73.44
C00375,2025-01-11,16.74
C00957,2025-01-11,161.54
C01158,2025-01-11,45.78
C01190,2025-01-11,34.91
C00210,2025-01-11,79.95
C00866,2025-01-11,80.17
C00967,2025-01-11,64.96
C00121,2025-01-11,60.62
C00387,2025-01-11,172.19
C00126,2025-01-11,88.24
C00135,2025-01-11,55.16
C01158,2025-01-11,96.37
C00787,2025-01-11,26.42
C01495,2025-01-11,13.97
C01088,2025-01-11,67.79
C00683,2025-01-11,248.11
C00186,2025-01-11,36.03
C01178,2025-01-11,28.24
C01313,2025-01-11,86.4
C01340,2025-01-11,1007.19
C01482,2025-01-11,44.69
C01468,2025-01-11,59.02
C00440,2025-01-11,300.32
C00059,2025-01-11,136.31
C01311,2025-01-11,93.2
C00939,2025-01-11,124.65
C00004,2025-01-11,355.69
C00657,2025-01-11,97.09
C00160,2025-01-11,30.49
C00548,2025-01-11,48.05
C00231,2025-01-11,32.99
C01045,2025-01-11,209.57
C01013,2025-01-11,440.21
C00579,2025-01-11,16.05
C00355,2025-01-11,79.87
C00265,2025-01-11,26.76
C00743,2025-01-11,139.68
C00517,2025-01-11,19.22
C01105,2025-01-11,63.0
C00330,2025-01-11,106.78
C01417,2025-01-11,108.23
C01558,2025-01-11,36.95
C00482,2025-01-11,24.59
C01199,2025-01-11,30.45
C01274,2025-01-11,37.77
C01402,2025-01-11,75.93
C01205,2025-01-11,77.19
C00705,2025-01-11,70.57
C00002,2025-01-11,49.85
C01077,2025-01-11,34.04
C01131,2025-01-11,31.65
C01581,2025-01-11,79.32
C00908,2025-01-11,57.92
C01164,2025-01-11,22.9
C00231,2025-01-11,15.85
C00331,2025-01-11,33.14
C01226,2025-01-11,12.68
C00325,2025-01-11,39.39
C01593,2025-01-11,210.78
C00621,2025-01-11,54.87
C01235,2025-01-11,253.41
C00799,2025-01-11,12.75
C01073,2025-01-11,21.03
C00317,2025-01-11,109.9
C00190,2025-01-11,126.68
C01177,2025-01-11,141.45
C00686,2025-01-11,97.76
C00726,2025-01-11,71.01
C00350,2025-01-11,36.09
C01325,2025-01-11,218.31
C01139,2025-01-11,34.82
C01045,2025-01-11,24.66
C01527,2025-01-11,98.28
C01455,2025-01-11,153.48
C00044,2025-01-11,27.0
C00875,2025-01-11,37.25
C01108,2025-01-11,40.74
C01024,2025-01-11,35.22
C01042,2025-01-11,61.62
C00373,2025-01-11,77.22
C01142,2025-01-11,84.98
C00881,2025-01-11,144.06
C00216,2025-01-11,186.51
C01127,2025-01-11,65.7
C01305,2025-01-11,42.47
C00898,2025-01-12,126.91
C00160,2025-01-12,80.15
C00709,2025-01-12,197.43
C01098,2025-01-12,43.06
C00972,2025-01-12,267.22
C00926,2025-01-12,51.94
C01597,2025-01-12,40.65
C00637,2025-01-12,25.29
C00404,2025-01-12,137.05
C01185,2025-01-12,115.55
C00984,2025-01-12,27.94
C01234,2025-01-12,145.44
C00646,2025-01-12,40.33
C01478,2025-01-12,165.46
C00267,2025-01-12,94.84
C01588,2025-01-12,64.85
C00153,2025-01-12,55.43
C01287,2025-01-12,27.36
C00612,2025-01-12,254.32
C01226,2025-01-12,53.4
C01527,2025-01-12,155.83
C00237,2025-01-12,44.09
C00576,2025-01-12,246.11
C00332,2025-01-12,56.88
C00776,2025-01-12,53.33
C00553,2025-01-12,98.6
C00806,2025-01-12,297.51
C01263,2025-01-12,310.44
C00153,2025-01-12,119.91
C00491,2025-01-12,13.38
C00082,2025-01-12,12.41
C00757,2025-01-12,104.86
C01183,2025-01-12,53.78
C00259,2025-01-12,114.85
C00933,2025-01-12,87.12
C00156,2025-01-12,234.38
C00585,2025-01-12,61.32
C01147,2025-01-12,17.07
C00908,2025-01-12,60.64
C00121,2025-01-12,149.44
C00879,2025-01-12,38.54
C00172,2025-01-12,18.25
C00792,2025-01-12,47.65
C00803,2025-01-12,149.0
C00075,2025-01-12,29.19
C01067,2025-01-12,76.17
C00024,2025-01-12,83.43
C00321,2025-01-12,241.03
C00182,2025-01-12,47.94
C00344,2025-01-12,50.57
C00175,2025-01-12,16.34
C00855,2025-01-12,228.21
C00331,2025-01-12,180.29
C01390,2025-01-12,21.97
C01454,2025-01-12,54.61
C00428,2025-01-12,30.59
C00408,2025-01-12,102.74
C00651,2025-01-12,35.69
C01380,2025-01-12,13.83
C00227,2025-01-12,347.96
C00738,2025-01-12,29.82
C01103,2025-01-12,140.3
C01209,2025-01-12,277.12
C01001,2025-01-12,73.09
C00007,2025-01-12,9.79
C00072,2025-01-12,159.38
C01384,2025-01-12,117.0
C00668,2025-01-12,82.73
C00571,2025-01-12,28.07
C01442,2025-01-12,55.32
C00325,2025-01-12,117.24
C00154,2025-01-12,72.99
C00636,2025-01-12,49.07
C01041,2025-01-12,184.93
C00248,2025-01-12,90.76
C00192,2025-01-12,83.93
C01313,2025-01-12,6.72
C00981,2025-01-12,69.64
C01021,2025-01-12,42.05
C00041,2025-01-12,61.92
C01114,2025-01-12,7.2
C01401,2025-01-12,23.83
C00188,2025-01-12,116.85
C01218,2025-01-12,161.68
C00812,2025-01-12,128.28
C01144,2025-01-12,90.31
C01416,2025-01-12,60.33
C01472,2025-01-12,66.45
C01110,2025-01-13,157.41
C00520,2025-01-13,31.53
C00428,2025-01-13,86.0
C01092,2025-01-13,78.57
C01361,2025-01-13,47.82
C01449,2025-01-13,21.1
C00685,2025-01-13,61.24
C00524,2025-01-13,56.74
C01376,2025-01-13,44.97
C01050,2025-01-13,67.85
C00591,2025-01-13,78.07
C01380,2025-01-13,135.21
C00998,2025-01-13,63.06
C01444,2025-01-13,112.29
C00230,2025-01-13,17.27
C01519,2025-01-13,58.58
C00461,2025-01-13,32.8
C00866,2025-01-13,47.45
C01289,2025-01-13,183.73
C00081,2025-01-13,10.71
C00579,2025-01-13,13.19
C01093,2025-01-13,15.67
C01559,2025-01-13,120.66
C00106,2025-01-13,28.92
C00425,2025-01-13,59.43
C01398,2025-01-13,616.15
C00488,2025-01-13,39.72
C00937,2025-01-13,81.29
C01459,2025-01-13,55.49
C01451,2025-01-13,326.6
C00045,2025-01-13,105.24
C01066,2025-01-13,164.84
C00502,2025-01-13,88.01
C00845,2025-01-13,23.43
C00989,2025-01-13,40.73
C01483,2025-01-13,129.24
C00902,2025-01-13,16.68
C00954,2025-01-13,57.16
C01543,2025-01-13,34.34
C00126,2025-01-13,53.72
C00920,2025-01-13,22.86
C00122,2025-01-13,47.76
C01046,2025-01-13,265.87
C00715,2025-01-13,9.31
C00910,2025-01-13,50.93
C00220,2025-01-13,111.09
C00233,2025-01-13,193.43
C00266,2025-01-13,52.87
C00599,2025-01-13,42.25
C00740,2025-01-13,61.1
C01456,2025-01-13,55.94
C00858,2025-01-13,164.26
C01049,2025-01-13,32.2
C00022,2025-01-13,42.44
C01569,2025-01-13,118.02
C01544,2025-01-13,61.09
C00424,2025-01-13,47.96
C01043,2025-01-13,210.84
C00636,2025-01-13,4.48
C01380,2025-01-13,29.07
C00751,2025-01-13,87.55
C00798,2025-01-13,247.77
C01060,2025-01-13,43.25
C00457,2025-01-13,208.28
C00254,2025-01-13,256.62
C01155,2025-01-13,224.67
C01262,2025-01-13,17.05
C00325,2025-01-13,29.37
C00858,2025-01-13,30.18
C00874,2025-01-13,45.97
C01242,2025-01-13,60.86
C00229,2025-01-13,120.6
C00601,2025-01-13,302.47
C01359,2025-01-13,67.22
C00389,2025-01-13,43.6
C01196,2025-01-13,52.87
C00534,2025-01-13,317.21
C00250,2025-01-13,10.55
C01254,2025-01-13,30.67
C00277,2025-01-13,93.64
C00330,2025-01-13,47.1
C00291,2025-01-13,20.18
C00594,2025-01-13,73.7
C01331,2025-01-13,354.51
C01039,2025-01-13,62.25
C00061,2025-01-13,29.6
C00174,2025-01-13,23.27
C00229,2025-01-13,123.0
C00012,2025-01-13,44.89
C01596,2025-01-13,80.31
C01137,2025-01-13,92.14
C00933,2025-01-13,125.55
C00849,2025-01-13,58.86
C01141,2025-01-13,108.29
C00959,2025-01-13,169.45
C01071,2025-01-13,16.26
C00190,2025-01-13,105.52
C00506,2025-01-13,125.64
C00164,2025-01-13,213.34
C00580,2025-01-13,141.6
C00355,2025-01-13,86.17
C00785,2025-01-13,252.49
C01365,2025-01-13,39.09
C00159,2025-01-13,67.22
C00522,2025-01-13,80.47
C01401,2025-01-13,53.6
C01302,2025-01-13,38.57
C01463,2025-01-13,64.36
C01456,2025-01-13,140.12
C00798,2025-01-13,39.92
C00180,2025-01-13,42.59
C00767,2025-01-13,18.47
C00503,2025-01-13,158.54
C00864,2025-01-13,50.59
C00998,2025-01-13,68.83
C00040,2025-01-13,53.38
C01522,2025-01-13,47.1
C00951,2025-01-14,68.54
C00812,2025-01-14,99.75
C01030,2025-01-14,73.26
C00804,2025-01-14,141.81
C00449,2025-01-14,80.03
C00323,2025-01-14,84.81
C01241,2025-01-14,50.96
C00182,2025-01-14,55.95
C01477,2025-01-14,29.91
C00803,2025-01-14,30.47
C00706,2025-01-14,59.94
C00938,2025-01-14,80.57
C00433,2025-01-14,21.73
C00287,2025-01-14,50.23
C00483,2025-01-14,97.53
C01509,2025-01-14,52.82
C01135,2025-01-14,28.68
C00672,2025-01-14,178.85
C00455,2025-01-14,31.19
C00761,2025-01-14,41.37
C00011,2025-01-14,96.01
C01166,2025-01-14,700.35
C00695,2025-01-14,65.26
C00998,2025-01-14,57.81
C01169,2025-01-14,18.18
C01330,2025-01-14,104.05
C01226,2025-01-14,80.71
C01558,2025-01-14,87.37
C00029,2025-01-14,60.57
C01250,2025-01-14,29.75
C00206,2025-01-14,22.18
C00209,2025-01-14,35.47
C00105,2025-01-14,102.81
C00808,2025-01-14,112.84
C01454,2025-01-14,23.22
C01081,2025-01-14,16.05
C00182,2025-01-14,95.76
C01263,2025-01-14,39.42
C01166,2025-01-14,14.01
C00147,2025-01-14,15.03
C01255,2025-01-14,54.79
C01542,2025-01-14,150.89
C01257,2025-01-14,97.45
C01447,2025-01-14,218.0
C00892,2025-01-14,301.02
C00241,2025-01-14,226.69
C00482,2025-01-14,55.29
C00946,2025-01-14,218.63
C01464,2025-01-14,14.33
C00674,2025-01-14,189.1
C00210,2025-01-14,34.22
C01446,2025-01-14,376.23
C00959,2025-01-14,49.24
C00637,2025-01-14,26.13
C01556,2025-01-14,43.03
C00468,2025-01-14,180.86
C00425,2025-01-14,27.27
C01455,2025-01-14,169.8
C00988,2025-01-14,97.12
C01082,2025-01-14,13.39
C00226,2025-01-14,24.43
C00396,2025-01-14,78.81
C00270,2025-01-14,66.04
C00241,2025-01-14,62.9
C00217,2025-01-14,28.9
C00926,2025-01-14,40.04
C00095,2025-01-14,77.44
C00816,2025-01-14,86.79
C00875,2025-01-14,195.71
C00879,2025-01-14,46.04
C00329,2025-01-14,14.06
C00774,2025-01-14,112.67
C00106,2025-01-14,82.44
C01124,2025-01-14,43.29
C00511,2025-01-14,19.69
C01444,2025-01-14,16.99
C00166,2025-01-14,181.43
C00350,2025-01-14,84.54
C00167,2025-01-14,80.44
C01069,2025-01-14,50.84
C00316,2025-01-14,120.04
C01391,2025-01-14,38.12
C00738,2025-01-14,89.23
C01087,2025-01-14,23.11
C00185,2025-01-14,74.08
C00136,2025-01-14,23.28
C00460,2025-01-14,51.74
C00109,2025-01-14,27.11
C01085,2025-01-14,134.34
C01475,2025-01-14,174.37
C01420,2025-01-14,234.21
C00866,2025-01-14,25.73
C01244,2025-01-14,304.68
C01467,2025-01-14,213.17
C00396,2025-01-14,227.32
C00126,2025-01-14,76.55
C01067,2025-01-14,42.72
C00849,2025-01-14,28.21
C00317,2025-01-14,37.5
C01051,2025-01-14,52.62
C00182,2025-01-14,62.43
C00969,2025-01-14,42.97
C00475,2025-01-14,376.3
C00668,2025-01-14,166.52
C01328,2025-01-14,192.64
C00081,2025-01-14,168.78
C01521,2025-01-14,132.79
C00703,2025-01-14,51.83
C00706,2025-01-15,12.88
C01171,2025-01-15,60.2
C00989,2025-01-15,17.41
C00166,2025-01-15,301.83
C01163,2025-01-15,17.11
C00242,2025-01-15,22.86
C01227,2025-01-15,79.11
C00980,2025-01-15,65.17
C01556,2025-01-15,116.09
C00266,2025-01-15,78.7
C01055,2025-01-15,334.71
C01053,2025-01-15,48.46
C00032,2025-01-15,16.75
C00176,2025-01-15,110.07
C01416,2025-01-15,48.24
C01116,2025-01-15,29.79
C01487,2025-01-15,151.43
C00576,2025-01-15,90.82
C01156,2025-01-15,20.2
C01139,2025-01-15,7.16
C01589,2025-01-15,62.19
C01141,2025-01-15,180.88
C01428,2025-01-15,52.99
C01399,2025-01-15,446.96
C01487,2025-01-15,39.42
C00797,2025-01-15,98.45
C00837,2025-01-15,19.43
C01067,2025-01-15,83.07
C01278,2025-01-15,28.59
C01046,2025-01-15,76.69
C00255,2025-01-15,262.59
C00193,2025-01-15,173.31
C01126,2025-01-15,149.48
C00230,2025-01-15,9.6
C01589,2025-01-15,145.53
C00174,2025-01-15,74.95
C00875,2025-01-15,38.35
C00578,2025-01-15,130.71
C00628,2025-01-15,82.75
C00928,2025-01-15,37.51
C00585,2025-01-15,23.88
C00086,2025-01-15,41.68
C00788,2025-01-15,19.76
C00505,2025-01-15,72.67
C01389,2025-01-15,60.66
C00375,2025-01-15,143.67
C00681,2025-01-15,98.88
C01334,2025-01-15,60.23
C01116,2025-01-15,116.29
C00981,2025-01-15,55.93
C00696,2025-01-15,30.26
C00436,2025-01-15,49.62
C01452,2025-01-15,49.05
C00875,2025-01-15,104.61
C01154,2025-01-15,61.83
C00568,2025-01-15,128.58
C00355,2025-01-15,21.23
C01213,2025-01-15,477.29
C00599,2025-01-15,139.56
C00039,2025-01-15,65.45
C01056,2025-01-15,106.1
C01191,2025-01-15,199.24
C00014,2025-01-15,13.05
C00553,2025-01-15,52.75
C01228,2025-01-15,53.02
C00517,2025-01-15,51.63
C01597,2025-01-15,389.5
C00669,2025-01-15,31.8
C00364,2025-01-15,59.11
C01539,2025-01-15,35.22
C01429,2025-01-15,56.98
C00865,2025-01-15,13.09
C01482,2025-01-15,44.97
C00428,2025-01-15,72.45
C00186,2025-01-15,214.9
C01010,2025-01-15,26.5
C00247,2025-01-15,16.58
C00729,2025-01-15,114.65
C00069,2025-01-15,20.48
C00807,2025-01-15,23.06
C00287,2025-01-15,67.22
C00299,2025-01-15,230.35
C01336,2025-01-15,61.32
C00549,2025-01-15,69.42
C01583,2025-01-15,160.33
C00540,2025-01-15,42.46
C01538,2025-01-15,51.46
C01140,2025-01-15,142.85
C00158,2025-01-15,237.7
C01262,2025-01-15,45.58
C01288,2025-01-15,76.87
C00943,2025-01-15,499.07
C01358,2025-01-15,72.5
C01214,2025-01-15,43.56
C00069,2025-01-15,23.09
C00859,2025-01-15,34.26
C00188,2025-01-15,22.44
C00711,2025-01-15,158.36
C00764,2025-01-15,46.15
C00256,2025-01-15,174.77
C01554,2025-01-15,311.95
C00098,2025-01-15,223.81
C00237,2025-01-15,29.0
C00121,2025-01-15,53.54
C01073,2025-01-15,10.76
C00428,2025-01-15,141.91
C00059,2025-01-15,15.25
C00731,2025-01-16,90.21
C01097,2025-01-16,80.59
C00738,2025-01-16,208.09
C01170,2025-01-16,29.16
C00741,2025-01-16,47.71
C00384,2025-01-16,30.68
C01579,2025-01-16,53.23
C00401,2025-01-16,157.96
C01139,2025-01-16,342.76
C01285,2025-01-16,108.24
C00976,2025-01-16,210.13
C00740,2025-01-16,266.99
C01530,2025-01-16,347.09
C00704,2025-01-16,14.01
C00390,2025-01-16,63.01
C00199,2025-01-16,72.1
C00918,2025-01-16,61.2
C01170,2025-01-16,200.14
C00176,2025-01-16,42.23
C00330,2025-01-16,180.18
C00359,2025-01-16,86.81
C01137,2025-01-16,53.95
C00169,2025-01-16,27.31
C01336,2025-01-16,59.19
C01417,2025-01-16,14.74
C00051,2025-01-16,49.66
C00698,2025-01-16,37.7
C00665,2025-01-16,85.51
C00149,2025-01-16,70.61
C00782,2025-01-16,19.02
C00576,2025-01-16,51.54
C00279,2025-01-16,44.45
C00706,2025-01-16,45.84
C01372,2025-01-16,114.82
C01326,2025-01-16,110.84
C00881,2025-01-16,151.15
C00953,2025-01-16,93.72
C00923,2025-01-16,108.41
C01147,2025-01-16,38.87
C01249,2025-01-16,131.06
C00722,2025-01-16,84.31
C01247,2025-01-16,44.06
C01258,2025-01-16,45.44
C01524,2025-01-16,640.96
C01286,2025-01-16,144.41
C01250,2025-01-16,72.19
C00378,2025-01-16,37.85
C01433,2025-01-16,12.62
C00037,2025-01-16,21.42
C01374,2025-01-16,26.48
C00220,2025-01-16,36.65
C01583,2025-01-16,80.75
C00231,2025-01-16,52.61
C01487,2025-01-16,46.99
C00183,2025-01-16,60.39
C00784,2025-01-16,143.71
C00219,2025-01-16,352.55
C01050,2025-01-16,129.25
C01037,2025-01-16,38.22
C00351,2025-01-16,23.61
C00933,2025-01-16,24.93
C01209,2025-01-16,14.37
C00945,2025-01-16,129.15
C01143,2025-01-16,56.0
C00685,2025-01-16,73.32
C00256,2025-01-16,557.84
C01095,2025-01-16,33.35
C00319,2025-01-16,91.37
C00624,2025-01-16,212.48
C00882,2025-01-16,16.23
C01347,2025-01-16,50.3
C01527,2025-01-16,38.69
C00926,2025-01-16,53.26
C01355,2025-01-16,21.15
C01233,2025-01-16,25.82
C00842,2025-01-16,55.15
C00498,2025-01-16,44.06
C01175,2025-01-16,233.78
C00939,2025-01-16,123.37
C01376,2025-01-16,250.28
C01234,2025-01-16,67.64
C00793,2025-01-16,91.92
C00682,2025-01-16,55.16
C00360,2025-01-16,45.46
C01144,2025-01-16,98.19
C01166,2025-01-16,104.52
C01312,2025-01-16,57.41
C00390,2025-01-16,69.01
C01577,2025-01-16,32.87
C00826,2025-01-16,14.14
C00662,2025-01-16,41.24
C00019,2025-01-16,59.24
C01444,2025-01-16,27.97
C00536,2025-01-16,129.6
C01401,2025-01-16,184.4
C01058,2025-01-16,18.46
C00980,2025-01-16,109.64
C01485,2025-01-16,135.56
C01233,2025-01-16,35.96
C00521,2025-01-16,57.44
C00397,2025-01-16,94.75
C00979,2025-01-16,42.38
C01503,2025-01-16,530.56
C01470,2025-01-16,48.34
C01336,2025-01-16,516.76
C00074,2025-01-16,179.85
C00104,2025-01-16,57.03
C01413,2025-01-16,16.04
C01041,2025-01-16,99.85
C00038,2025-01-16,52.38
C01055,2025-01-16,161.01
C00286,2025-01-16,54.49
C01442,2025-01-16,196.88
C00384,2025-01-16,46.02
C00611,2025-01-16,41.03
C00595,2025-01-16,37.5
C00757,2025-01-16,48.68
C01420,2025-01-16,20.9
C01362,2025-01-16,68.05
C00401,2025-01-17,4.06
C00216,2025-01-17,63.21
C01156,2025-01-17,67.0
C00425,2025-01-17,305.99
C00321,2025-01-17,160.02
C01475,2025-01-17,87.57
C00710,2025-01-17,48.53
C01420,2025-01-17,13.29
C01376,2025-01-17,26.36
C01011,2025-01-17,434.84
C00216,2025-01-17,33.71
C00497,2025-01-17,174.97
C01401,2025-01-17,45.3
C00370,2025-01-17,39.77
C00487,2025-01-17,28.54
C01245,2025-01-17,48.25
C00789,2025-01-17,262.17
C01168,2025-01-17,8.9
C01008,2025-01-17,118.54
C00160,2025-01-17,181.39
C00219,2025-01-17,75.34
C01019,2025-01-17,381.53
C01370,2025-01-17,154.0
C00181,2025-01-17,22.31
C01448,2025-01-17,143.88
C00659,2025-01-17,60.49
C01174,2025-01-17,109.31
C01563,2025-01-17,50.68
C00412,2025-01-17,97.13
C01239,2025-01-17,51.11
C00202,2025-01-17,263.57
C01318,2025-01-17,81.24
C00812,2025-01-17,32.26
C00105,2025-01-17,328.43
C00319,2025-01-17,198.89
C01004,2025-01-17,31.5
C01555,2025-01-17,24.45
C00643,2025-01-17,434.17
C01229,2025-01-17,150.69
C00844,2025-01-17,456.61
C01414,2025-01-17,49.94
C01509,2025-01-17,75.16
C01537,2025-01-17,17.6
C01061,2025-01-17,17.31
C00796,2025-01-17,17.52
C00790,2025-01-17,97.23
C00810,2025-01-17,9.62
C00275,2025-01-17,98.52
C01485,2025-01-17,100.37
C01412,2025-01-17,11.92
C01137,2025-01-17,149.7
C00574,2025-01-17,88.29
C00337,2025-01-17,18.61
C00007,2025-01-17,108.29
C00251,2025-01-17,86.96
C00881,2025-01-17,71.39
C01332,2025-01-17,42.0
C00935,2025-01-17,21.05
C00711,2025-01-17,107.53
C00928,2025-01-17,99.34
C00134,2025-01-17,55.83
C00834,2025-01-17,72.86
C00723,2025-01-17,107.53
C01569,2025-01-17,106.07
C00649,2025-01-17,218.72
C01408,2025-01-17,120.41
C00181,2025-01-17,33.95
C01348,2025-01-17,22.81
C00898,2025-01-17,42.66
C00874,2025-01-17,34.44
C00428,2025-01-17,46.16
C00603,2025-01-17,10.7
C01055,2025-01-17,97.93
C00571,2025-01-17,47.34
C01456,2025-01-17,70.87
C00478,2025-01-17,41.89
C01000,2025-01-17,36.58
C00759,2025-01-17,9.78
C00325,2025-01-17,76.42
C01412,2025-01-17,61.7
C00390,2025-01-17,26.06
C01250,2025-01-17,114.98
C00059,2025-01-17,39.7
C00074,2025-01-17,14.37
C00155,2025-01-17,140.09
C00712,2025-01-17,117.36
C01044,2025-01-17,106.57
C00833,2025-01-17,276.53
C00500,2025-01-17,114.62
C00146,2025-01-17,73.43
C01144,2025-01-17,45.66
C01140,2025-01-17,89.64
C00638,2025-01-17,87.49
C01184,2025-01-17,91.67
C00428,2025-01-17,480.8
C00808,2025-01-17,6.95
C01454,2025-01-17,17.57
C01467,2025-01-17,40.91
C00482,2025-01-18,90.87
C01133,2025-01-18,147.6
C00871,2025-01-18,100.43
C00668,2025-01-18,550.29
C00577,2025-01-18,27.93
C01484,2025-01-18,288.93
C00095,2025-01-18,22.29
C01557,2025-01-18,50.84
C00114,2025-01-18,88.39
C00177,2025-01-18,12.51
C01143,2025-01-18,172.09
C00870,2025-01-18,75.25
C00871,2025-01-18,32.35
C01474,2025-01-18,29.25
C01520,2025-01-18,268.38
C00984,2025-01-18,94.7
C01204,2025-01-18,85.84
C00023,2025-01-18,36.34
C00569,2025-01-18,42.96
C01340,2025-01-18,128.32
C01008,2025-01-18,228.32
C01002,2025-01-18,46.13
C00124,2025-01-18,163.55
C00319,2025-01-18,23.7
C01250,2025-01-18,250.43
C00826,2025-01-18,335.88
C00505,2025-01-18,93.4
C00451,2025-01-18,44.46
C00995,2025-01-18,154.63
C01039,2025-01-18,139.56
C01449,2025-01-18,41.31
C01186,2025-01-18,78.1
C00670,2025-01-18,200.81
C01416,2025-01-18,25.8
C00933,2025-01-18,93.69
C00635,2025-01-18,89.48
C00522,2025-01-18,659.3
C00762,2025-01-18,235.33
C00594,2025-01-18,135.64
C01177,2025-01-18,112.12
C00266,2025-01-18,133.16
C00688,2025-01-18,24.32
C01451,2025-01-18,128.97
C00113,2025-01-18,57.61
C00105,2025-01-18,50.56
C01597,2025-01-18,49.84
C01061,2025-01-18,94.59
C00959,2025-01-18,22.12
C00821,2025-01-18,31.72
C01413,2025-01-18,59.63
C01557,2025-01-18,125.68
C01045,2025-01-18,21.07
C00554,2025-01-18,60.43
C00256,2025-01-18,93.7
C00669,2025-01-18,17.31
C01328,2025-01-18,44.59
C01267,2025-01-18,52.88
C00886,2025-01-18,227.54
C00465,2025-01-18,41.97
C00396,2025-01-18,239.99
C00840,2025-01-18,17.13
C00062,2025-01-18,28.11
C01417,2025-01-18,154.6
C00584,2025-01-18,39.03
C00796,2025-01-18,111.95
C00479,2025-01-18,99.4
C01054,2025-01-18,24.08
C00639,2025-01-18,31.93
C01156,2025-01-18,39.89
C01081,2025-01-18,101.66
C00986,2025-01-18,116.99
C01558,2025-01-18,54.98
C00372,2025-01-18,46.36
C00960,2025-01-18,179.46
C01483,2025-01-18,53.34
C00520,2025-01-18,26.6
C01456,2025-01-18,38.36
C01531,2025-01-18,292.16
C01207,2025-01-18,17.69
C01095,2025-01-18,82.08
C01104,2025-01-18,100.42
C00957,2025-01-18,26.34
C01358,2025-01-18,59.03
C00226,2025-01-18,50.68
C00212,2025-01-18,107.53
C00551,2025-01-18,660.31
C00677,2025-01-18,62.21
C01262,2025-01-18,26.15
C00379,2025-01-18,185.93
C00419,2025-01-18,147.66
C01577,2025-01-18,29.1
C00406,2025-01-18,73.18
C01000,2025-01-18,157.14
C00019,2025-01-18,72.42
C00472,2025-01-18,64.27
C00554,2025-01-18,200.7
C01296,2025-01-18,43.51
C00362,2025-01-18,60.02
C00576,2025-01-18,49.18
C01539,2025-01-18,52.41
C00025,2025-01-18,42.1
C00850,2025-01-18,30.02
C01409,2025-01-18,41.29
